payload_len,has_sqli_keywords,has_xss_keywords,has_traversal,has_scanner_ua,is_post,keyword_count,payload_entropy,special_char_count,matched_rule_count,path_depth,has_query_string,label
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
13,0,0,0,0,0,0,3.3927,1,0,1,0,NORMAL
12,0,0,1,1,0,2,3.2516,2,1,2,0,DIRECTORY_TRAVERSAL
85,1,0,0,1,0,4,4.2152,11,1,1,1,SQL_INJECTION
18,0,0,0,1,1,0,3.6835,0,0,0,0,SQL_INJECTION
40,0,0,0,0,0,0,3.8537,3,0,3,0,NORMAL
29,0,0,0,0,1,0,4.0213,2,0,1,0,NORMAL
11,0,0,0,0,0,0,3.2776,1,0,1,0,NORMAL
9,0,0,0,0,0,0,2.9477,1,0,1,0,NORMAL
11,0,0,0,0,0,0,2.914,1,0,1,0,NORMAL
12,0,0,0,0,0,0,3.2516,2,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
7,0,0,0,0,0,0,2.8074,1,0,1,0,NORMAL
85,0,0,1,0,0,20,3.6423,16,2,4,1,DIRECTORY_TRAVERSAL
32,0,1,0,0,0,2,4.1136,8,1,1,1,XSS
12,0,0,0,1,0,0,3.2516,1,1,1,0,DIRECTORY_TRAVERSAL
16,0,0,0,0,0,0,3.4528,1,0,1,0,NORMAL
14,0,0,0,1,0,0,3.5216,2,1,1,1,SQL_INJECTION
59,0,1,0,0,0,2,4.5855,12,2,2,1,XSS
13,0,0,0,0,0,0,3.3347,1,0,1,0,NORMAL
9,0,0,0,0,0,0,3.1699,1,0,1,0,NORMAL
22,0,1,0,0,0,1,3.9706,4,1,2,0,XSS
178,0,0,0,0,0,0,4.4452,44,1,1,1,NORMAL
13,0,0,0,1,1,0,3.5466,0,1,1,0,BRUTE_FORCE
17,0,0,0,0,0,0,3.8522,1,0,1,0,NORMAL
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
24,0,0,0,0,0,0,3.3402,3,0,3,0,NORMAL
11,1,0,0,1,0,1,2.3685,5,3,1,1,SQL_INJECTION
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
9,0,0,0,0,0,0,2.7255,2,0,1,0,NORMAL
12,0,0,0,1,1,0,3.4183,0,1,1,0,BRUTE_FORCE
0,0,0,0,0,0,0,0.0,0,0,1,0,NORMAL
86,0,0,0,0,0,0,4.3924,6,0,2,1,NORMAL
12,0,0,0,0,1,0,3.4183,0,0,1,0,NORMAL
26,0,0,0,0,0,0,3.9791,2,0,2,0,NORMAL
0,0,0,1,1,0,3,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
16,0,0,0,0,0,0,3.625,1,0,1,0,NORMAL
28,1,0,0,1,1,3,4.0391,6,2,0,0,SQL_INJECTION
12,0,0,0,1,1,0,3.4183,0,1,1,0,BRUTE_FORCE
33,0,0,0,0,0,0,4.162,3,0,2,1,NORMAL
13,0,0,0,0,0,0,3.2389,1,0,1,0,NORMAL
33,1,0,0,1,1,2,4.0289,5,2,1,0,SQL_INJECTION
9,0,0,0,0,0,0,2.9477,2,0,1,0,NORMAL
12,0,0,0,1,1,0,3.4183,0,0,1,0,NORMAL
7,0,0,0,0,0,0,2.8074,1,0,1,0,NORMAL
55,1,0,0,1,0,3,3.6289,2,1,1,1,SQL_INJECTION
22,0,0,0,1,1,0,3.7888,7,2,1,0,SQL_INJECTION
69,0,1,0,0,0,2,4.5597,12,2,1,1,XSS
16,0,0,0,0,0,0,3.875,1,0,1,0,NORMAL
0,0,0,0,1,1,0,0.0,0,0,1,1,XSS
9,0,0,0,1,1,0,2.4194,0,0,1,0,NORMAL
14,0,0,0,1,1,0,3.8074,0,0,1,0,NORMAL
25,1,0,0,0,0,1,3.6693,3,0,3,0,NORMAL
15,0,0,0,1,1,0,3.5069,0,1,1,0,BRUTE_FORCE
11,0,0,0,1,1,0,3.2776,0,0,1,0,NORMAL
12,0,0,0,1,1,0,3.4183,0,1,1,0,BRUTE_FORCE
31,0,0,0,0,0,0,4.0424,3,1,3,0,DIRECTORY_TRAVERSAL
19,1,0,0,1,1,2,3.4264,7,1,1,0,SQL_INJECTION
155,0,0,0,0,0,0,4.2665,40,1,2,1,NORMAL
18,0,0,0,0,0,0,3.5305,2,0,2,0,NORMAL
53,0,0,1,0,0,2,4.3148,5,1,3,1,DIRECTORY_TRAVERSAL
22,0,0,0,0,0,0,3.516,3,0,3,0,NORMAL
13,0,0,0,1,1,0,3.5466,0,1,1,0,BRUTE_FORCE
21,0,0,0,0,0,0,3.368,2,0,2,0,NORMAL
29,1,0,0,1,1,3,3.7849,1,3,1,0,SQL_INJECTION
13,0,0,0,0,0,0,3.2389,1,0,1,0,NORMAL
35,0,1,0,0,0,2,3.9357,13,2,3,0,XSS
8,0,0,0,0,0,0,3.0,1,0,1,0,NORMAL
0,0,0,1,1,0,3,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
10,0,0,0,0,0,0,2.9219,2,0,1,0,NORMAL
13,0,0,0,0,0,0,3.2389,1,0,1,0,NORMAL
16,0,1,0,0,1,1,3.625,4,1,1,0,XSS
0,0,0,1,1,0,3,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
45,0,0,0,0,0,0,4.028,4,0,4,0,NORMAL
69,0,1,0,0,0,3,4.6035,12,3,1,1,XSS
24,0,0,0,0,0,0,4.0016,2,0,2,0,NORMAL
52,0,1,0,1,1,3,4.6859,8,6,1,0,XSS
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
73,0,0,0,0,0,0,4.4519,8,0,1,1,NORMAL
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
0,0,0,0,1,1,0,0.0,0,0,0,1,XSS
14,0,0,0,1,1,0,3.3788,0,1,1,0,BRUTE_FORCE
16,1,0,0,1,1,2,3.625,2,1,0,0,SQL_INJECTION
24,0,0,0,0,0,0,4.0535,2,0,2,0,NORMAL
30,0,0,0,0,0,0,3.6029,3,0,3,0,NORMAL
9,0,0,0,1,1,0,1.8366,0,1,0,0,BRUTE_FORCE
0,0,0,1,1,0,4,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
18,0,0,0,0,0,0,3.5305,1,0,1,0,NORMAL
50,0,0,0,0,0,0,4.069,5,0,5,0,NORMAL
14,0,0,0,0,0,0,3.5216,1,0,1,0,NORMAL
6,0,0,0,0,0,0,2.585,1,0,1,0,NORMAL
169,0,0,0,0,0,0,4.4401,41,1,1,1,NORMAL
18,0,0,0,0,0,0,3.3502,1,0,1,0,NORMAL
13,0,0,0,0,0,0,3.3927,1,0,1,0,NORMAL
17,0,0,0,0,0,0,3.5725,2,0,2,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
59,0,1,0,0,0,1,4.4971,11,1,1,1,XSS
15,0,0,0,0,0,0,3.6402,2,0,2,0,NORMAL
38,0,1,0,0,0,2,4.1883,10,2,2,0,XSS
0,0,0,1,1,0,2,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
9,0,0,0,0,0,0,3.1699,1,0,1,0,NORMAL
73,0,1,0,0,0,3,4.4362,10,3,1,1,XSS
26,0,0,0,0,0,0,3.5326,3,0,3,0,NORMAL
9,0,0,0,0,0,0,2.4194,2,0,1,0,NORMAL
156,0,1,0,0,0,6,4.5055,32,2,1,1,XSS
65,0,1,0,0,0,2,4.6476,16,2,1,1,XSS
13,0,0,0,1,1,0,3.5466,0,1,1,0,BRUTE_FORCE
57,1,0,0,1,1,3,4.2998,2,3,1,0,SQL_INJECTION
16,1,0,0,1,1,2,3.625,2,1,1,0,SQL_INJECTION
0,0,0,0,1,0,0,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
14,0,0,0,0,0,0,3.6645,1,0,1,0,NORMAL
0,0,0,0,0,1,0,0.0,0,0,0,1,XSS
13,0,0,0,0,0,0,3.3927,1,0,1,0,NORMAL
14,0,0,0,1,1,0,3.3788,0,1,0,0,BRUTE_FORCE
23,0,0,0,0,0,0,3.4642,2,0,2,0,NORMAL
75,0,1,0,0,0,1,4.3443,13,1,2,1,XSS
12,0,0,0,1,1,0,3.2516,0,1,1,0,BRUTE_FORCE
24,0,0,1,0,0,6,3.5179,5,2,5,0,DIRECTORY_TRAVERSAL
44,1,0,0,1,1,2,4.2067,8,2,1,0,SQL_INJECTION
12,0,0,0,0,0,0,3.585,1,0,1,0,NORMAL
22,0,0,0,1,1,0,3.4474,0,2,1,0,BRUTE_FORCE
10,0,0,0,0,0,0,3.1219,1,0,1,0,NORMAL
15,0,0,0,0,0,0,3.4566,1,0,1,0,NORMAL
0,0,0,1,1,0,2,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
0,0,0,1,1,0,2,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
0,0,0,0,1,1,0,0.0,0,0,0,1,XSS
12,0,0,0,0,1,0,3.4183,0,0,1,0,NORMAL
13,0,0,0,0,0,0,3.7004,1,0,1,0,NORMAL
0,0,0,0,1,1,0,0.0,0,0,1,1,XSS
116,0,1,0,0,0,3,4.7354,14,4,1,1,XSS
37,1,0,0,1,1,2,3.9696,3,3,0,0,SQL_INJECTION
15,0,0,0,0,0,0,3.6402,2,0,2,0,NORMAL
14,0,0,0,0,0,0,3.3788,1,0,1,0,NORMAL
15,0,0,0,0,0,0,3.6402,2,0,1,0,NORMAL
12,0,0,0,1,1,0,3.4183,0,1,1,0,BRUTE_FORCE
11,0,0,0,1,1,0,3.0958,0,1,1,0,SCANNER
94,0,1,0,0,0,3,4.6029,13,3,2,1,XSS
43,0,1,0,0,1,2,4.3129,11,2,1,0,XSS
12,0,0,0,1,1,0,3.585,0,0,1,0,NORMAL
20,0,0,0,0,0,0,3.7842,1,0,1,0,NORMAL
33,0,1,0,0,1,1,3.703,7,1,1,0,XSS
9,0,0,0,0,0,0,2.9477,2,0,1,0,NORMAL
123,0,1,0,0,0,4,4.8693,12,4,1,1,XSS
21,0,0,0,0,0,0,3.9161,2,0,2,0,NORMAL
18,0,0,0,0,0,0,3.9477,4,0,1,1,NORMAL
75,0,1,0,0,0,3,4.5473,11,3,2,1,XSS
12,0,0,0,1,0,0,3.4183,1,1,1,0,SCANNER
17,0,0,0,0,0,0,3.7345,1,0,1,0,NORMAL
34,0,0,0,1,0,0,3.9987,4,1,1,1,SQL_INJECTION
10,0,0,0,0,0,0,2.9219,2,0,1,0,NORMAL
8,0,0,0,0,0,0,3.0,1,0,1,0,NORMAL
0,0,0,1,1,0,1,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
21,0,1,0,1,0,3,4.1066,5,2,1,1,XSS
0,0,0,0,1,1,0,0.0,0,0,1,1,XSS
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
14,0,0,0,0,0,0,3.6645,1,0,1,0,NORMAL
10,0,0,0,0,0,0,3.1219,1,0,1,0,NORMAL
44,1,0,0,1,1,2,4.2067,8,2,1,0,SQL_INJECTION
0,0,0,0,0,0,0,0.0,0,0,1,0,NORMAL
33,1,0,0,1,1,3,3.2597,0,3,0,0,SQL_INJECTION
9,0,0,0,0,0,0,3.1699,1,0,1,0,NORMAL
46,0,0,0,0,0,0,4.3022,4,0,2,1,NORMAL
13,0,0,0,1,1,0,3.5466,0,1,1,0,SCANNER
18,0,0,0,0,0,0,3.7255,1,0,1,0,NORMAL
12,0,0,0,1,1,0,3.1887,0,1,1,0,BRUTE_FORCE
198,1,0,0,1,0,2,4.4302,34,1,1,1,SCANNER
31,1,0,0,0,1,2,3.9779,3,1,1,0,SQL_INJECTION
9,1,0,0,1,1,1,2.7255,2,2,1,0,SQL_INJECTION
33,0,0,1,1,1,3,3.4983,6,2,1,0,SCANNER
11,0,0,0,0,0,0,3.2776,1,0,1,0,NORMAL
0,0,0,1,1,0,3,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
11,0,0,0,1,1,0,3.0958,0,1,1,0,SCANNER
8,0,0,0,0,0,0,3.0,1,0,1,0,NORMAL
31,0,0,0,0,0,0,3.9378,3,0,3,0,NORMAL
34,0,1,0,1,1,1,4.1241,5,1,1,0,XSS
24,0,0,0,0,0,0,3.7721,3,0,3,0,NORMAL
58,1,0,0,1,1,4,4.1234,0,3,1,0,SQL_INJECTION
30,0,0,0,0,0,0,4.0817,3,0,2,1,NORMAL
12,0,0,0,1,1,0,3.2516,0,1,1,0,BRUTE_FORCE
77,0,0,0,0,0,0,4.4633,7,0,2,1,NORMAL
61,0,1,0,0,0,2,4.4267,13,2,2,1,XSS
11,0,0,0,0,0,0,3.2776,1,0,1,0,NORMAL
23,1,0,0,1,1,2,3.6053,7,2,1,0,SQL_INJECTION
9,0,0,0,0,0,0,3.1699,1,0,1,0,NORMAL
13,0,0,0,1,1,0,3.3927,0,1,1,0,BRUTE_FORCE
75,0,0,0,0,0,0,4.3106,6,0,2,1,NORMAL
73,0,1,0,0,0,3,4.6199,14,3,2,1,XSS
17,0,0,0,0,0,0,3.3372,3,0,3,0,NORMAL
49,0,1,0,0,0,2,4.3366,10,2,2,0,XSS
15,0,0,0,1,1,0,3.2402,0,1,1,0,BRUTE_FORCE
13,0,0,0,1,1,0,3.3927,0,1,1,0,BRUTE_FORCE
12,0,0,0,0,1,0,3.4183,0,0,1,0,NORMAL
25,0,0,0,0,0,0,3.6733,3,0,3,0,NORMAL
16,0,0,0,1,1,0,3.625,0,2,1,0,BRUTE_FORCE
21,0,0,0,0,0,0,4.0707,1,0,1,0,NORMAL
91,0,0,0,0,0,0,4.2085,8,0,4,1,NORMAL
6,0,0,0,0,0,0,2.2516,2,0,1,0,NORMAL
38,0,0,0,1,0,0,4.1754,8,2,1,1,SQL_INJECTION
22,0,1,0,0,0,1,3.9706,4,1,2,0,XSS
36,0,0,0,0,0,0,3.6598,2,0,2,0,NORMAL
0,0,0,1,1,0,3,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
44,0,1,0,0,0,2,4.3148,10,2,2,0,XSS
12,0,0,0,1,1,0,3.4183,0,1,1,0,SCANNER
26,0,1,0,0,0,2,4.1329,7,1,1,1,XSS
10,0,0,0,1,1,0,3.3219,0,0,1,0,NORMAL
69,0,1,0,0,0,2,4.6144,16,2,3,1,XSS
25,1,0,0,1,0,3,3.5591,3,2,1,1,SQL_INJECTION
25,0,0,0,0,0,0,3.5933,2,0,2,0,NORMAL
12,0,0,0,0,0,0,3.0221,1,0,1,0,NORMAL
16,0,0,0,0,0,0,3.375,2,0,2,0,NORMAL
13,0,0,0,0,0,0,3.5466,1,0,1,0,NORMAL
11,0,0,0,0,0,0,3.2776,1,0,1,0,NORMAL
16,0,0,0,0,0,0,3.625,1,0,1,0,NORMAL
40,1,0,0,0,1,9,4.1587,7,2,1,0,SQL_INJECTION
12,0,0,0,1,1,0,3.4183,0,1,1,0,BRUTE_FORCE
19,0,0,0,0,0,0,3.5766,2,0,2,0,NORMAL
14,0,0,0,1,1,0,3.3788,0,1,0,0,BRUTE_FORCE
28,0,0,0,0,0,0,3.8693,2,0,2,0,NORMAL
12,0,0,0,1,1,0,3.4183,0,1,1,0,SCANNER
8,0,0,0,0,0,0,2.75,2,0,1,0,NORMAL
178,0,0,0,0,0,0,4.5163,42,1,2,1,NORMAL
0,0,0,1,1,0,3,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
58,0,1,0,0,0,2,4.4119,11,2,1,1,XSS
9,0,0,0,1,1,0,1.8366,0,1,1,0,BRUTE_FORCE
33,0,0,0,0,0,0,3.7099,3,0,3,0,NORMAL
12,0,0,0,1,1,0,3.085,0,1,1,0,BRUTE_FORCE
9,0,0,0,0,0,0,2.9477,1,0,1,0,NORMAL
24,0,0,1,0,0,2,3.9387,4,1,3,0,DIRECTORY_TRAVERSAL
9,0,0,0,1,1,0,2.7255,0,1,1,0,BRUTE_FORCE
12,0,0,0,1,1,0,3.4183,0,1,1,0,BRUTE_FORCE
8,0,0,0,0,0,0,3.0,1,0,1,0,NORMAL
85,0,0,1,0,0,22,3.6649,15,2,4,1,DIRECTORY_TRAVERSAL
32,0,1,0,1,1,3,4.1875,5,2,1,0,XSS
13,0,0,0,1,1,0,3.5466,0,1,1,0,BRUTE_FORCE
28,1,0,0,1,1,3,4.0391,6,2,1,0,SQL_INJECTION
31,0,0,1,0,0,2,4.0023,4,1,1,1,DIRECTORY_TRAVERSAL
22,0,0,0,0,0,0,3.516,2,0,2,0,NORMAL
46,0,0,0,1,0,0,4.2739,9,1,1,1,SQL_INJECTION
23,0,0,0,0,0,0,3.5884,3,0,3,0,NORMAL
0,0,0,1,1,0,4,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
14,0,0,0,0,0,0,3.3249,1,0,1,0,NORMAL
65,0,0,1,0,0,22,3.2817,13,2,1,1,DIRECTORY_TRAVERSAL
146,0,0,0,0,0,0,4.1076,39,1,1,1,NORMAL
0,0,0,0,0,1,0,0.0,0,0,0,1,XSS
0,0,0,0,0,0,0,0.0,0,0,1,0,NORMAL
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
14,0,0,0,0,0,0,3.6645,1,0,1,0,NORMAL
14,0,0,0,0,0,0,3.5216,1,0,1,0,NORMAL
177,0,0,0,0,0,0,4.5156,42,1,2,1,NORMAL
14,0,0,0,0,0,0,3.6645,1,0,1,0,NORMAL
80,0,1,0,0,0,1,4.6251,10,1,2,1,XSS
3,0,0,0,0,0,0,1.585,1,0,1,0,NORMAL
11,0,0,0,0,0,0,3.4594,1,0,1,0,NORMAL
86,1,1,0,0,0,3,4.3643,11,2,1,1,XSS
32,0,0,0,0,0,0,4.0,5,0,2,1,NORMAL
73,0,0,0,0,0,0,4.209,7,0,3,1,NORMAL
12,0,0,0,1,1,0,3.2516,0,1,1,0,BRUTE_FORCE
14,0,0,0,0,0,0,3.5216,1,0,1,0,NORMAL
23,0,0,0,1,1,0,3.6753,0,1,1,0,BRUTE_FORCE
5,0,0,0,0,0,0,2.3219,1,0,1,0,NORMAL
13,0,0,0,0,0,0,3.5466,1,0,1,0,NORMAL
12,0,0,0,1,1,0,3.085,0,1,1,0,BRUTE_FORCE
18,0,0,0,0,0,0,3.3502,1,0,1,0,NORMAL
14,0,0,0,0,0,0,3.5216,1,0,1,0,NORMAL
0,0,0,1,1,0,1,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
12,0,0,0,1,1,0,3.4183,0,1,1,0,SCANNER
37,1,0,0,1,1,2,4.1549,5,2,1,0,SQL_INJECTION
16,0,0,0,0,0,0,3.4528,1,0,1,0,NORMAL
55,0,1,0,0,0,2,4.2998,12,2,4,0,XSS
76,0,0,0,0,0,0,4.5556,8,0,3,1,NORMAL
14,0,0,0,0,0,0,3.6645,1,0,1,0,NORMAL
18,0,0,0,0,0,0,3.5305,1,0,1,0,NORMAL
18,0,0,0,0,0,0,3.2391,1,0,1,0,NORMAL
10,0,0,0,1,1,0,2.9219,0,1,0,0,BRUTE_FORCE
14,0,0,0,0,0,0,3.3249,1,0,1,0,NORMAL
0,0,0,0,1,1,0,0.0,0,0,1,1,XSS
13,0,0,0,1,1,0,3.7004,0,0,1,0,NORMAL
28,0,0,0,0,0,0,3.9677,3,0,3,0,NORMAL
26,1,0,0,0,1,1,3.7962,2,1,1,0,SQL_INJECTION
21,0,0,0,0,0,0,3.749,1,0,1,0,NORMAL
23,0,0,0,0,0,0,4.1757,2,0,1,1,NORMAL
12,0,0,0,1,1,0,2.585,0,1,1,0,BRUTE_FORCE
19,0,0,0,1,1,0,3.7216,0,2,1,0,BRUTE_FORCE
74,0,0,1,0,0,22,3.7032,15,2,2,1,DIRECTORY_TRAVERSAL
0,0,0,1,1,0,3,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
63,0,1,0,0,0,2,4.4021,12,2,3,1,XSS
65,0,1,0,0,0,1,4.4051,11,1,1,1,XSS
26,1,0,0,0,1,1,3.7962,2,1,1,0,SQL_INJECTION
34,1,0,0,1,1,2,3.8529,3,3,1,0,SQL_INJECTION
77,0,1,0,0,0,2,4.6242,16,2,3,1,XSS
32,0,1,0,0,1,1,4.0542,5,1,1,0,XSS
16,1,0,0,0,0,1,2.875,4,0,3,0,NORMAL
41,0,0,1,0,0,4,3.8764,5,1,1,1,DIRECTORY_TRAVERSAL
26,0,0,0,0,0,0,3.7962,3,0,3,0,NORMAL
20,0,0,0,0,0,0,3.0842,3,0,2,0,NORMAL
9,1,0,0,1,1,1,2.7255,2,2,1,0,SQL_INJECTION
19,0,0,0,0,0,0,3.4316,3,0,3,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
21,0,0,0,0,0,0,4.0707,1,0,1,0,NORMAL
31,0,0,1,0,0,4,2.315,3,2,3,0,DIRECTORY_TRAVERSAL
55,0,0,1,0,0,14,2.8207,26,2,9,0,DIRECTORY_TRAVERSAL
8,0,0,0,0,0,0,2.75,2,0,1,0,NORMAL
21,0,0,0,0,0,0,3.6897,2,0,2,0,NORMAL
0,0,0,0,0,0,0,0.0,0,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
16,0,0,0,1,1,0,3.0,0,2,1,0,BRUTE_FORCE
58,1,0,0,1,1,4,4.1234,0,3,1,0,SQL_INJECTION
152,0,1,0,0,0,2,4.7718,20,2,2,1,XSS
79,0,1,0,0,0,3,4.4943,13,3,3,1,XSS
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
0,0,0,0,1,0,0,0.0,0,1,1,1,SCANNER
10,0,0,0,0,0,0,3.3219,1,0,1,0,NORMAL
7,0,0,0,0,0,0,2.5216,1,0,1,0,NORMAL
19,1,0,0,1,1,1,3.4714,0,0,1,0,SQL_INJECTION
13,0,0,0,0,0,0,3.5466,1,0,1,0,NORMAL
11,0,0,0,0,1,0,3.0958,0,0,1,0,NORMAL
0,0,0,1,1,0,4,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
21,0,1,0,1,0,3,4.1066,5,2,1,1,XSS
4,0,0,0,0,0,0,1.5,3,0,1,0,NORMAL
12,0,0,0,1,1,0,3.4183,0,1,1,0,BRUTE_FORCE
38,0,1,0,1,1,1,4.2608,5,1,1,0,XSS
12,0,0,0,1,1,0,3.4183,0,1,1,0,BRUTE_FORCE
10,0,0,0,0,0,0,3.1219,2,0,1,0,NORMAL
12,0,0,0,0,0,0,3.4183,1,0,1,0,NORMAL
13,0,0,0,1,1,0,3.5466,0,1,1,0,BRUTE_FORCE
0,0,0,1,1,0,4,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
13,0,0,0,0,0,0,3.3927,1,0,1,0,NORMAL
10,0,0,0,0,0,0,3.3219,1,0,1,0,NORMAL
14,0,0,0,1,1,0,3.182,0,1,1,0,SCANNER
0,0,0,0,1,0,0,0.0,0,0,1,1,DIRECTORY_TRAVERSAL
12,0,0,0,1,1,0,3.4183,0,1,0,0,BRUTE_FORCE
12,0,0,0,1,1,0,3.4183,0,1,1,0,BRUTE_FORCE
29,0,0,0,0,0,0,4.0473,2,0,2,0,NORMAL
23,1,0,0,1,1,2,3.6053,7,2,1,0,SQL_INJECTION
11,0,0,0,1,1,0,2.3685,5,1,1,0,SQL_INJECTION
16,0,0,0,1,1,0,3.5,0,2,1,0,BRUTE_FORCE
15,0,0,0,0,0,0,3.5069,2,0,2,0,NORMAL
0,0,0,0,1,1,0,0.0,0,0,1,1,XSS
13,0,0,0,0,0,0,3.3927,1,0,1,0,NORMAL
14,0,0,0,0,0,0,3.5216,1,0,1,0,NORMAL
29,0,0,0,0,0,0,3.647,2,0,1,1,NORMAL
17,0,0,0,1,1,0,3.3816,0,2,0,0,BRUTE_FORCE
18,0,0,0,0,0,0,3.7947,1,0,1,0,NORMAL
11,0,0,0,0,1,0,3.0958,0,0,1,0,NORMAL
16,0,0,0,0,0,0,3.4528,1,0,1,0,NORMAL
14,0,0,0,0,0,0,3.5216,1,0,1,0,NORMAL
45,0,1,0,1,1,1,3.9749,7,1,1,0,XSS
15,0,0,0,0,0,0,3.6402,1,0,1,0,NORMAL
13,1,0,0,1,1,1,3.1808,2,2,1,0,SQL_INJECTION
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
15,0,0,0,0,0,0,3.3232,1,0,1,0,NORMAL
12,0,0,0,1,1,0,3.4183,0,1,1,0,BRUTE_FORCE
15,0,0,0,1,1,0,3.1069,0,1,1,0,BRUTE_FORCE
8,0,0,0,0,0,0,2.75,2,0,1,0,NORMAL
21,0,1,0,1,0,3,4.1066,5,2,1,1,XSS
14,0,0,0,0,0,0,3.3788,1,0,1,0,NORMAL
14,0,0,0,1,1,0,3.3788,0,1,1,0,BRUTE_FORCE
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
17,0,0,0,0,0,0,3.9698,1,0,1,0,NORMAL
191,1,0,0,1,0,1,4.3295,34,1,1,1,SCANNER
12,0,0,0,1,1,0,3.2516,0,1,1,0,BRUTE_FORCE
57,1,0,0,1,1,3,4.2998,2,3,1,0,SQL_INJECTION
32,0,1,0,1,1,3,4.1875,5,2,1,0,XSS
14,0,0,0,0,0,0,3.3249,1,0,1,0,NORMAL
10,0,0,0,0,0,0,3.1219,2,0,1,0,NORMAL
11,0,0,0,1,1,0,2.3685,5,1,1,0,SQL_INJECTION
9,0,0,0,0,0,0,2.9477,2,0,1,0,NORMAL
236,1,0,0,1,0,2,4.4965,40,1,1,1,SCANNER
45,0,0,0,0,0,0,4.0352,3,0,1,1,NORMAL
23,0,0,0,0,0,0,3.4971,2,0,2,0,NORMAL
12,0,0,0,1,1,0,3.085,0,1,1,0,BRUTE_FORCE
14,0,0,0,0,0,0,3.6645,1,0,1,0,NORMAL
42,0,0,0,0,0,0,3.8856,3,0,3,0,NORMAL
102,0,1,0,0,0,2,4.6355,17,2,3,1,XSS
18,0,0,0,1,1,0,3.1552,0,0,1,0,NORMAL
21,0,1,0,1,0,3,4.1066,5,2,1,1,XSS
0,0,0,0,1,1,0,0.0,0,0,1,1,XSS
22,0,0,0,1,1,0,3.4474,0,2,1,0,BRUTE_FORCE
0,0,0,0,1,1,0,0.0,0,0,1,1,XSS
13,0,0,0,1,1,0,3.5466,0,1,1,0,BRUTE_FORCE
21,0,0,0,0,0,0,3.5945,2,0,2,0,NORMAL
93,0,0,1,0,0,16,4.2043,15,1,1,1,DIRECTORY_TRAVERSAL
0,0,0,0,1,0,0,0.0,0,0,1,0,NORMAL
32,0,0,0,0,0,0,4.0778,2,0,2,0,NORMAL
13,0,0,0,0,1,0,3.3927,0,1,1,0,BRUTE_FORCE
29,1,0,0,1,1,3,3.7849,1,3,0,0,SQL_INJECTION
22,0,1,0,0,0,1,3.9706,4,1,2,0,XSS
12,0,0,1,1,0,2,3.2516,2,1,2,0,DIRECTORY_TRAVERSAL
10,0,0,0,0,0,0,3.1219,1,0,1,0,NORMAL
59,0,1,0,0,0,1,4.4971,11,1,1,1,XSS
14,0,0,0,0,0,0,3.5216,1,0,1,0,NORMAL
11,0,0,0,1,1,0,2.5503,0,1,1,0,BRUTE_FORCE
71,0,1,0,0,0,3,4.5252,12,3,2,1,XSS
64,0,1,0,0,0,2,4.5649,12,2,1,1,XSS
11,0,0,0,1,1,0,2.5503,0,0,1,0,NORMAL
11,0,0,0,0,0,0,3.2776,1,0,1,0,NORMAL
37,0,0,0,0,0,0,3.8642,4,0,4,0,NORMAL
15,0,0,0,1,1,0,3.5069,0,1,1,0,SCANNER
10,0,0,0,1,1,0,2.9219,0,1,1,0,BRUTE_FORCE
30,0,1,0,0,1,1,4.4402,7,0,1,0,XSS
79,0,1,0,0,0,2,4.4168,10,2,1,1,XSS
17,0,0,0,0,0,0,3.8522,1,0,1,0,NORMAL
21,0,0,0,0,0,0,3.5352,2,0,2,0,NORMAL
